session_id,device_id,customer_id,session_start,duration_minutes,avg_bitrate_kbps,packet_loss_pct,uptime_pct,dropped_connection,network_type
4513,64,24,2026-07-23 20:08:21.243784,72.3,8079.0,0.35,99.65,0,Cellular Bonded
4514,157,86,2026-04-02 17:58:36.062489,114.5,8851.0,0.78,99.22,0,WiFi
4515,251,58,2026-01-31 02:39:08.899007,52.1,9896.0,0.28,99.72,0,WiFi
4516,179,13,2026-01-20 01:27:39.827591,34.8,4536.0,0.71,99.29,0,WiFi
4517,145,50,2026-06-13 14:20:04.623019,79.6,7411.0,0.04,99.96,0,WiFi
4518,51,101,2026-01-05 16:11:30.915553,36.6,5509.0,1.17,98.83,0,Cellular Bonded
4519,88,49,2025-11-08 15:25:43.763631,25.6,9326.0,0.04,99.96,0,Cellular Bonded
4520,200,117,2026-01-20 07:07:51.303217,10.5,9678.0,0.14,99.86,0,WiFi
4521,273,46,2025-08-20 22:48:55.889936,60.0,5669.0,1.14,98.86,0,Cellular Bonded
4522,207,61,2026-02-16 02:03:17.635739,129.7,6882.0,0.6,99.4,0,WiFi
4523,66,62,2026-05-12 01:13:28.390283,59.0,10900.0,0.82,99.18,0,Cellular Bonded
4524,263,17,2026-05-05 04:39:50.768638,42.1,9329.0,0.68,99.32,0,Satellite Hybrid
4525,65,23,2025-11-24 12:36:50.661741,138.4,10290.0,0.13,99.87,0,Wired IP
4526,291,118,2026-07-22 11:18:56.754012,1.0,11246.0,0.31,99.69,0,WiFi
4527,28,90,2026-03-16 15:07:17.682606,24.8,11445.0,0.19,99.81,0,Satellite Hybrid
4528,190,3,2025-08-30 10:52:47.367400,70.6,8607.0,0.2,99.8,0,Cellular Bonded
4529,128,107,2025-09-01 01:27:20.511281,108.7,8174.0,0.0,100.0,0,WiFi
4530,215,36,2026-02-10 15:36:51.988480,27.0,6326.0,0.0,100.0,0,Wired IP
4531,94,76,2025-12-30 18:49:26.497704,17.0,8189.0,0.57,99.43,0,WiFi
4532,182,58,2026-03-18 01:25:59.702122,38.3,7116.0,0.71,99.29,0,WiFi
4533,258,100,2026-08-04 07:28:03.438776,79.8,11169.0,0.22,99.78,0,Satellite Hybrid
4534,220,18,2025-09-16 11:09:04.799075,125.8,11246.0,1.37,98.63,0,Cellular Bonded
4535,118,53,2026-05-11 18:50:50.486286,18.0,9159.0,0.09,99.91,0,WiFi
4536,45,120,2026-02-26 09:33:41.651256,62.6,8391.0,0.2,99.8,0,Cellular Bonded
4537,209,21,2026-06-27 22:27:30.292787,121.0,12208.0,0.23,99.77,0,Cellular Bonded
4538,47,89,2026-05-19 05:32:32.557410,114.5,12556.0,0.19,99.81,0,Wired IP
4539,40,117,2025-11-28 05:42:44.523071,21.7,9542.0,0.15,99.85,0,WiFi
4540,48,21,2026-02-22 22:41:45.583299,76.0,6913.0,0.18,99.82,0,Satellite Hybrid
4541,30,93,2026-02-25 06:49:46.592143,80.9,7085.0,0.31,99.69,0,WiFi
4542,147,66,2026-03-28 22:31:33.136237,93.3,5642.0,0.98,99.02,0,Cellular Bonded
4543,253,50,2025-11-15 18:10:59.925878,50.6,7394.0,0.12,99.88,0,Cellular Bonded
4544,6,51,2026-04-05 10:56:01.180371,44.0,9972.0,0.39,99.61,0,Cellular Bonded
4545,218,20,2026-04-17 12:41:39.987432,68.6,3370.0,0.07,99.93,0,Satellite Hybrid
4546,70,113,2026-04-19 08:19:32.783544,78.6,6586.0,0.08,99.92,0,Wired IP
4547,264,73,2026-04-24 22:52:00.427618,45.0,10588.0,0.22,99.78,0,Cellular Bonded
4548,273,46,2026-03-03 01:36:24.757184,41.1,11343.0,0.56,99.44,0,Cellular Bonded
4549,208,47,2026-03-17 19:49:23.682435,51.0,5646.0,0.05,94.95,1,Satellite Hybrid
4550,98,78,2026-03-30 00:31:58.161474,35.0,9725.0,0.26,99.74,0,Cellular Bonded
4551,4,33,2026-07-14 01:59:45.947630,37.9,11863.0,0.01,99.99,0,Cellular Bonded
4552,274,35,2026-03-01 13:07:36.013274,82.8,7921.0,0.85,99.15,0,Cellular Bonded
4553,126,87,2025-08-22 04:11:40.574707,74.8,8314.0,0.0,100.0,0,WiFi
4554,271,29,2026-01-30 23:30:07.709693,142.9,6902.0,0.37,99.63,0,Wired IP
4555,22,2,2026-07-14 23:38:02.373596,102.6,6267.0,0.11,99.89,0,Cellular Bonded
4556,87,19,2026-03-15 18:12:31.375863,104.5,4193.0,0.02,99.98,0,Cellular Bonded
4557,269,92,2025-12-17 06:06:08.873496,86.6,12203.0,0.25,99.75,0,WiFi
4558,90,12,2025-12-25 01:35:30.658637,51.2,7815.0,0.23,99.77,0,Wired IP
4559,69,12,2026-08-10 03:50:32.728882,54.1,10682.0,0.01,99.99,0,Satellite Hybrid
4560,27,81,2025-12-03 18:51:27.732708,30.0,10568.0,0.26,99.74,0,Wired IP
4561,195,113,2025-10-18 09:15:14.330943,1.0,10386.0,0.39,99.61,0,Cellular Bonded
4562,58,112,2026-04-28 23:02:13.568781,33.9,5317.0,0.31,99.69,0,Wired IP
4563,128,107,2026-03-24 09:35:28.694857,66.6,12876.0,0.26,99.74,0,WiFi
4564,61,113,2025-12-07 05:40:26.980371,12.7,11535.0,0.37,99.63,0,Cellular Bonded
4565,248,36,2026-05-31 19:15:50.797810,54.3,8190.0,0.17,99.83,0,WiFi
4566,110,85,2025-11-21 07:27:12.845834,40.7,9895.0,0.31,94.69,1,Cellular Bonded
4567,292,65,2026-04-04 22:59:39.362756,7.0,6951.0,0.49,99.51,0,Cellular Bonded
4568,157,86,2026-03-17 06:47:33.377223,67.4,10194.0,0.82,99.18,0,Cellular Bonded
4569,264,73,2026-03-15 08:31:30.620710,57.8,8356.0,0.58,99.42,0,Cellular Bonded
4570,19,12,2026-04-14 19:42:50.178224,14.5,7716.0,0.01,99.99,0,WiFi
4571,250,8,2025-12-02 17:45:35.488763,136.2,11190.0,0.12,99.88,0,Cellular Bonded
4572,4,33,2026-05-14 09:52:44.497792,85.6,9625.0,0.16,99.84,0,Satellite Hybrid
4573,169,108,2025-08-28 04:52:44.830488,117.6,5746.0,0.19,99.81,0,Satellite Hybrid
4574,55,99,2026-02-11 04:41:10.625687,20.4,12303.0,0.29,94.71,1,WiFi
4575,96,71,2025-10-03 12:47:53.929186,51.8,7960.0,0.01,99.99,0,WiFi
4576,5,61,2025-09-15 07:06:31.854477,81.6,9262.0,0.15,99.85,0,Cellular Bonded
4577,252,60,2026-05-31 08:14:11.043168,43.3,4112.0,0.46,99.54,0,Wired IP
4578,271,29,2025-11-18 05:55:48.618816,60.6,7373.0,0.34,99.66,0,Satellite Hybrid
4579,79,113,2026-03-31 00:42:04.362595,73.2,6655.0,0.3,99.7,0,WiFi
4580,250,8,2025-11-26 16:53:16.083313,39.1,6524.0,0.63,94.37,1,WiFi
4581,129,75,2025-11-20 00:54:01.643499,90.4,9644.0,0.04,99.96,0,Cellular Bonded
4582,203,44,2026-05-15 21:21:10.553026,70.9,7795.0,0.27,99.73,0,Cellular Bonded
4583,187,105,2026-03-26 15:46:40.882896,92.6,7024.0,0.75,99.25,0,Wired IP
4584,94,76,2026-07-16 11:20:50.041410,128.5,4870.0,0.13,99.87,0,Cellular Bonded
4585,138,102,2026-05-14 23:47:02.547430,97.9,8531.0,0.06,99.94,0,Wired IP
4586,225,15,2026-04-15 20:33:28.316086,29.6,3319.0,0.18,99.82,0,Cellular Bonded
4587,225,15,2025-12-31 05:14:02.663982,99.9,5352.0,0.57,99.43,0,WiFi
4588,182,58,2025-10-21 06:23:18.554448,112.7,6213.0,0.41,99.59,0,Wired IP
4589,3,33,2026-05-30 21:24:56.129704,70.0,7952.0,0.54,99.46,0,WiFi
4590,102,111,2025-11-12 11:01:27.590104,64.9,6852.0,0.3,99.7,0,Cellular Bonded
4591,146,27,2025-10-23 05:47:01.519671,73.9,7771.0,0.22,99.78,0,Cellular Bonded
4592,203,44,2026-02-26 18:09:15.580441,43.9,8038.0,0.29,99.71,0,Satellite Hybrid
4593,170,54,2025-08-30 07:37:35.218121,115.5,6290.0,0.06,99.94,0,Wired IP
4594,83,89,2026-08-12 11:08:02.748574,65.9,11072.0,0.25,99.75,0,Cellular Bonded
4595,246,8,2026-08-06 08:35:53.050670,89.8,7819.0,0.09,99.91,0,Cellular Bonded
4596,137,17,2026-03-23 15:15:34.681436,77.6,4074.0,1.07,98.93,0,Satellite Hybrid
4597,251,58,2026-06-14 04:48:38.617845,50.5,4100.0,0.2,99.8,0,Cellular Bonded
4598,66,62,2026-06-20 00:01:34.824223,21.9,8077.0,0.74,99.26,0,Cellular Bonded
4599,205,32,2026-05-20 00:37:59.801454,58.4,8279.0,0.08,99.92,0,Wired IP
4600,200,117,2026-01-15 23:32:29.382132,43.0,6807.0,0.18,99.82,0,Wired IP
4601,56,49,2026-01-05 02:37:56.514706,98.1,7883.0,0.16,99.84,0,Cellular Bonded
4602,65,23,2026-04-16 09:48:04.879527,161.7,7749.0,0.2,99.8,0,Cellular Bonded
4603,257,41,2026-05-10 06:10:14.413303,36.5,5767.0,0.45,94.55,1,Cellular Bonded
4604,122,14,2025-10-18 07:17:01.046793,91.6,7500.0,0.19,99.81,0,Cellular Bonded
4605,176,39,2026-03-17 03:25:51.901211,136.2,5837.0,0.36,99.64,0,Cellular Bonded
4606,5,61,2026-06-21 12:59:13.974256,105.3,11629.0,0.08,99.92,0,Cellular Bonded
4607,149,29,2025-09-07 01:40:03.754490,145.5,9489.0,1.31,98.69,0,Cellular Bonded
4608,43,75,2025-11-22 18:04:48.110089,47.6,8753.0,0.88,99.12,0,Satellite Hybrid
4609,127,93,2026-06-13 09:36:00.213670,25.6,8889.0,0.02,99.98,0,WiFi
4610,262,63,2025-09-06 09:52:31.060517,18.3,12689.0,0.12,99.88,0,Cellular Bonded
4611,144,9,2026-02-03 14:56:16.406057,176.1,6697.0,0.12,99.88,0,Cellular Bonded
4612,135,58,2026-02-08 01:58:14.391101,62.9,12182.0,0.14,99.86,0,Satellite Hybrid
4613,127,93,2026-02-08 02:16:16.141973,34.5,10295.0,0.11,99.89,0,WiFi
4614,220,18,2026-07-30 09:19:03.120426,80.9,5005.0,0.23,99.77,0,Cellular Bonded
4615,53,24,2026-07-20 23:21:00.886030,102.0,7737.0,0.04,99.96,0,WiFi
4616,258,100,2025-11-11 12:49:08.659717,65.2,500.0,1.3,98.7,0,Cellular Bonded
4617,97,28,2026-04-24 17:55:30.264108,1.0,8110.0,0.01,99.99,0,Cellular Bonded
4618,77,30,2026-01-07 15:06:48.949791,117.3,10669.0,0.0,100.0,0,WiFi
4619,68,37,2025-11-22 02:34:12.409091,197.7,4968.0,1.31,98.69,0,Cellular Bonded
4620,141,13,2026-02-27 20:54:14.301033,82.1,11750.0,0.48,99.52,0,Cellular Bonded
4621,75,99,2026-01-23 22:24:42.262305,79.6,3633.0,0.19,99.81,0,Cellular Bonded
4622,103,16,2025-12-01 15:49:07.585094,61.5,11096.0,0.75,99.25,0,Cellular Bonded
4623,27,81,2026-06-05 06:54:51.523222,69.3,8031.0,1.21,98.79,0,Cellular Bonded
4624,269,92,2026-01-04 16:26:39.336884,53.3,10455.0,0.03,99.97,0,Satellite Hybrid
4625,119,42,2025-12-11 11:27:25.488211,78.3,6857.0,0.65,99.35,0,Cellular Bonded
4626,219,57,2026-02-27 19:15:02.499702,58.6,13336.0,0.1,99.9,0,WiFi
4627,262,63,2026-08-02 04:04:01.394191,31.6,4898.0,0.08,99.92,0,WiFi
4628,27,81,2025-09-22 18:43:35.709885,1.0,3871.0,0.37,99.63,0,Cellular Bonded
4629,138,102,2026-02-28 04:21:41.305659,61.7,10357.0,0.18,99.82,0,Cellular Bonded
4630,180,114,2025-12-25 09:35:43.620355,134.9,7147.0,0.03,99.97,0,Satellite Hybrid
4631,127,93,2026-06-22 10:04:05.714757,56.0,9188.0,0.35,99.65,0,Wired IP
4632,25,35,2026-03-29 02:09:40.711580,54.6,8326.0,0.19,99.81,0,Cellular Bonded
4633,1,50,2026-04-13 06:26:42.526818,78.3,10467.0,1.25,98.75,0,Cellular Bonded
4634,165,70,2025-11-25 17:52:37.076993,28.5,7557.0,0.17,99.83,0,Cellular Bonded
4635,242,76,2025-11-24 22:02:16.678479,105.0,6659.0,0.07,99.93,0,Cellular Bonded
4636,52,73,2026-06-07 02:46:59.562932,42.6,4129.0,0.84,99.16,0,WiFi
4637,130,18,2025-11-19 10:46:46.295242,78.5,9003.0,0.11,99.89,0,Satellite Hybrid
4638,187,105,2026-03-19 11:40:17.547801,33.5,2391.0,0.07,99.93,0,Cellular Bonded
4639,58,112,2026-02-02 13:28:32.194107,63.5,14149.0,0.5,99.5,0,Satellite Hybrid
4640,7,43,2026-04-21 17:55:12.539199,97.9,7750.0,0.98,99.02,0,Cellular Bonded
4641,67,96,2025-11-14 12:05:42.845404,74.9,7280.0,0.35,99.65,0,WiFi
4642,186,61,2026-04-20 12:07:18.467950,8.0,7549.0,0.01,99.99,0,Satellite Hybrid
4643,271,29,2026-05-26 12:01:03.258808,49.6,6957.0,0.23,99.77,0,Cellular Bonded
4644,122,14,2026-02-24 01:00:11.384224,38.9,6999.0,1.16,98.84,0,Cellular Bonded
4645,108,25,2026-04-22 15:11:00.094944,11.4,5439.0,0.8,99.2,0,Cellular Bonded
4646,45,120,2026-08-15 19:14:13.965435,103.6,10497.0,0.22,99.78,0,Cellular Bonded
4647,67,96,2025-12-10 14:15:57.952222,114.4,3588.0,0.49,99.51,0,Cellular Bonded
4648,62,103,2025-08-22 02:23:42.023901,1.0,9072.0,0.38,99.62,0,Satellite Hybrid
4649,98,78,2025-08-21 07:58:51.685524,57.9,10036.0,0.31,99.69,0,Cellular Bonded
4650,229,54,2025-09-12 01:02:45.694532,52.8,7626.0,1.33,98.67,0,Satellite Hybrid
4651,39,58,2026-01-15 08:39:20.379668,6.9,5549.0,0.13,99.87,0,Cellular Bonded
4652,176,39,2026-02-25 23:32:27.140506,70.5,10082.0,0.29,99.71,0,WiFi
4653,243,24,2026-04-25 11:21:20.965722,140.5,7912.0,0.27,99.73,0,Cellular Bonded
4654,104,117,2025-12-24 13:20:34.655364,56.8,9290.0,0.62,99.38,0,Wired IP
4655,79,113,2026-05-09 23:36:49.154933,103.7,6925.0,0.5,99.5,0,Wired IP
4656,99,95,2025-11-18 04:34:24.187879,69.6,7836.0,0.03,99.97,0,WiFi
4657,130,18,2025-08-30 15:57:36.671432,14.1,7365.0,0.03,99.97,0,Cellular Bonded
4658,287,5,2026-04-01 08:14:09.482802,10.7,6609.0,0.1,99.9,0,Cellular Bonded
4659,188,39,2025-09-08 00:03:42.547929,11.3,2770.0,0.81,99.19,0,Satellite Hybrid
4660,61,113,2026-03-23 02:56:45.679795,65.6,6989.0,0.57,99.43,0,Cellular Bonded
4661,35,115,2026-07-10 13:43:49.731307,9.4,2488.0,1.23,98.77,0,Cellular Bonded
4662,269,92,2025-11-05 09:18:51.635752,31.7,10639.0,0.6,99.4,0,Cellular Bonded
4663,258,100,2026-03-25 00:54:34.068690,33.8,1343.0,1.04,98.96,0,Cellular Bonded
4664,86,59,2025-10-01 16:43:12.485530,90.1,5693.0,0.34,99.66,0,Cellular Bonded
4665,67,96,2026-08-02 20:55:41.911543,29.4,4468.0,0.24,99.76,0,WiFi
4666,290,33,2025-09-18 18:32:57.243653,7.6,6842.0,0.28,99.72,0,WiFi
4667,98,78,2026-03-26 23:20:58.689462,39.3,9253.0,0.07,99.93,0,Cellular Bonded
4668,204,45,2026-01-02 11:28:42.680243,38.7,10135.0,0.64,99.36,0,Cellular Bonded
4669,273,46,2026-05-24 01:50:56.408587,77.3,11819.0,0.16,99.84,0,Wired IP
4670,39,58,2026-04-11 17:59:55.677210,59.6,12570.0,0.41,99.59,0,Satellite Hybrid
4671,261,118,2026-06-07 10:31:31.135915,24.7,3312.0,0.15,99.85,0,Wired IP
4672,200,117,2025-10-24 16:28:19.646445,31.3,8414.0,0.29,99.71,0,Cellular Bonded
4673,140,46,2025-09-27 16:49:51.734513,47.0,3588.0,0.31,99.69,0,Wired IP
4674,2,35,2025-10-24 12:02:32.555075,118.2,8400.0,0.11,99.89,0,WiFi
4675,112,53,2025-12-03 18:25:31.923835,78.9,10021.0,0.16,99.84,0,Wired IP
4676,5,61,2026-04-16 08:08:29.975047,79.0,9557.0,0.18,99.82,0,WiFi
4677,263,17,2025-09-14 21:03:01.912816,20.3,5922.0,0.29,99.71,0,Wired IP
4678,269,92,2026-01-30 18:19:27.676720,90.1,10077.0,0.24,99.76,0,Cellular Bonded
4679,113,23,2026-08-16 13:02:38.747322,73.5,10788.0,0.67,99.33,0,Cellular Bonded
4680,138,102,2026-05-26 02:02:46.424680,87.1,8952.0,0.2,99.8,0,Cellular Bonded
4681,88,49,2026-04-27 22:14:47.283168,78.2,7512.0,0.47,99.53,0,WiFi
4682,274,35,2026-04-18 22:21:22.872080,112.9,5400.0,0.42,99.58,0,Cellular Bonded
4683,21,46,2026-05-26 08:42:31.549858,61.8,8647.0,0.16,99.84,0,Cellular Bonded
4684,143,42,2025-11-20 04:14:14.226897,74.3,6100.0,0.11,99.89,0,WiFi
4685,139,7,2026-05-30 05:40:38.439410,29.5,2333.0,0.42,99.58,0,WiFi
4686,27,81,2025-11-27 11:01:34.323843,5.2,3006.0,0.66,99.34,0,Cellular Bonded
4687,128,107,2025-09-10 00:17:42.022547,43.9,7482.0,0.13,99.87,0,WiFi
4688,108,25,2026-01-07 02:08:48.697455,37.7,8549.0,0.05,99.95,0,Cellular Bonded
4689,1,50,2026-08-16 19:16:29.405287,93.3,9295.0,0.01,99.99,0,Cellular Bonded
4690,189,1,2025-11-20 12:08:23.145892,98.3,7617.0,0.28,99.72,0,Cellular Bonded
4691,282,10,2026-06-10 22:38:15.082695,18.1,2933.0,0.44,99.56,0,Cellular Bonded
4692,69,12,2025-10-22 04:33:17.214879,128.9,4986.0,0.13,99.87,0,Satellite Hybrid
4693,151,38,2025-09-12 13:43:08.348600,115.8,6248.0,0.03,99.97,0,Wired IP
4694,30,93,2026-08-10 18:23:54.448278,51.6,7195.0,0.73,99.27,0,Wired IP
4695,6,51,2025-10-30 11:46:32.703182,95.4,4374.0,0.03,99.97,0,Cellular Bonded
4696,113,23,2026-01-08 13:34:34.810622,152.9,5288.0,0.3,99.7,0,Cellular Bonded
4697,144,9,2026-04-10 20:46:26.262762,84.7,6032.0,0.03,99.97,0,Cellular Bonded
4698,9,12,2025-09-26 19:40:35.994034,1.0,7589.0,1.07,98.93,0,Cellular Bonded
4699,299,26,2026-03-03 14:10:42.121408,26.1,6063.0,0.06,99.94,0,Cellular Bonded
4700,196,25,2026-01-22 15:55:01.198205,110.5,10123.0,0.67,99.33,0,Cellular Bonded
4701,132,76,2026-03-30 08:39:20.819710,15.5,6847.0,0.37,99.63,0,WiFi
4702,283,56,2025-09-26 00:34:16.108956,76.6,7104.0,0.09,99.91,0,Cellular Bonded
4703,227,1,2026-01-26 10:24:04.883070,52.1,8940.0,0.11,99.89,0,Cellular Bonded
4704,138,102,2025-11-20 18:46:39.034954,63.9,7934.0,0.09,99.91,0,Cellular Bonded
4705,203,44,2025-08-30 23:08:11.652217,25.0,7370.0,0.1,99.9,0,WiFi
4706,119,42,2025-09-12 22:36:04.493554,66.6,8039.0,0.01,99.99,0,WiFi
4707,223,49,2026-05-10 19:42:56.293478,102.2,8033.0,0.34,99.66,0,Cellular Bonded
4708,246,8,2026-05-28 23:03:55.377051,103.9,9208.0,0.13,99.87,0,Cellular Bonded
4709,93,19,2025-08-25 02:07:09.366383,8.1,7166.0,0.22,99.78,0,Wired IP
4710,91,61,2026-02-15 22:03:48.705809,135.1,9677.0,0.45,99.55,0,WiFi
4711,252,60,2026-04-13 13:26:55.433531,71.5,9137.0,0.26,99.74,0,Cellular Bonded
4712,93,19,2025-08-18 13:19:22.955493,9.1,5050.0,0.16,99.84,0,WiFi
4713,11,65,2025-09-01 01:11:53.274224,12.1,8974.0,1.4,98.6,0,Cellular Bonded
4714,91,61,2026-01-07 18:44:05.289040,135.2,9432.0,0.38,99.62,0,Cellular Bonded
4715,97,28,2025-10-12 13:56:55.253604,56.2,8420.0,0.34,99.66,0,Cellular Bonded
4716,37,7,2025-12-16 15:21:24.190412,12.9,9336.0,0.59,99.41,0,Cellular Bonded
4717,233,87,2026-01-08 02:09:04.848809,13.2,4098.0,0.48,99.52,0,Cellular Bonded
4718,207,61,2025-08-19 14:10:12.402399,19.2,8510.0,0.13,99.87,0,Satellite Hybrid
4719,270,112,2026-05-03 13:01:35.328606,73.2,9349.0,0.15,99.85,0,Cellular Bonded
4720,7,43,2026-05-26 16:20:23.009655,8.6,9094.0,1.29,98.71,0,WiFi
4721,194,63,2026-02-08 18:40:55.390804,147.6,7483.0,0.67,99.33,0,Satellite Hybrid
4722,57,99,2026-01-12 16:23:06.460233,63.1,6209.0,0.06,99.94,0,WiFi
4723,23,115,2026-05-10 21:39:46.558009,113.0,9287.0,0.12,99.88,0,Cellular Bonded
4724,43,75,2026-06-10 18:02:10.248214,71.3,8639.0,0.43,99.57,0,Cellular Bonded
4725,7,43,2025-09-12 19:51:43.950860,91.6,8854.0,0.1,99.9,0,WiFi
4726,5,61,2025-11-08 16:21:24.534610,27.7,7351.0,0.58,99.42,0,Cellular Bonded
4727,55,99,2026-01-05 13:38:37.858648,97.2,6241.0,0.54,99.46,0,Cellular Bonded
4728,174,90,2026-04-26 20:18:44.710246,25.7,7286.0,0.15,99.85,0,Cellular Bonded
4729,44,29,2026-05-29 21:46:48.366795,4.7,11205.0,0.14,99.86,0,WiFi
4730,246,8,2025-10-01 11:34:55.195364,83.5,4411.0,0.09,99.91,0,WiFi
4731,228,117,2026-03-01 15:29:57.366940,113.7,9277.0,0.03,99.97,0,Cellular Bonded
4732,158,116,2026-08-15 05:06:06.106657,50.4,6980.0,0.04,99.96,0,Satellite Hybrid
4733,80,62,2025-12-17 22:58:25.151647,110.0,8765.0,0.22,99.78,0,Cellular Bonded
4734,279,47,2025-12-06 18:47:10.793907,65.6,8620.0,0.34,99.66,0,Wired IP
4735,279,47,2025-09-07 09:16:47.966277,64.9,8056.0,0.4,99.6,0,Cellular Bonded
4736,23,115,2026-08-17 04:32:13.838551,74.7,8306.0,0.15,99.85,0,WiFi
4737,152,83,2026-04-11 10:42:52.867301,13.5,10268.0,0.64,99.36,0,Cellular Bonded
4738,213,75,2025-12-29 14:35:07.348741,116.9,2193.0,0.66,99.34,0,Wired IP
4739,115,57,2026-06-25 17:49:02.932596,67.9,10692.0,0.32,94.68,1,Cellular Bonded
4740,219,57,2025-12-20 08:59:53.409331,91.3,7863.0,0.52,99.48,0,Cellular Bonded
4741,181,92,2026-06-21 07:16:47.655207,63.1,10996.0,0.38,99.62,0,Cellular Bonded
4742,116,39,2026-05-22 20:01:14.484525,83.4,11254.0,0.47,99.53,0,Cellular Bonded
4743,197,56,2025-12-02 02:02:16.654712,9.5,7174.0,1.18,98.82,0,Wired IP
4744,58,112,2025-10-31 09:15:07.169250,18.5,9812.0,0.57,99.43,0,Cellular Bonded
4745,57,99,2026-03-08 15:27:32.741828,1.0,6887.0,0.22,99.78,0,WiFi
4746,145,50,2026-08-06 10:03:50.450715,107.4,9741.0,0.32,99.68,0,Cellular Bonded
4747,171,39,2026-04-16 10:23:11.716735,126.1,6975.0,0.46,99.54,0,Cellular Bonded
4748,44,29,2025-12-05 08:06:46.101332,56.4,4260.0,0.16,99.84,0,Wired IP
4749,78,17,2026-01-07 15:24:48.815380,56.1,6787.0,0.19,99.81,0,Cellular Bonded
4750,272,13,2025-09-26 05:06:43.166345,79.6,3915.0,0.58,99.42,0,WiFi
4751,93,19,2026-04-26 16:38:38.318503,1.0,11238.0,0.82,99.18,0,Cellular Bonded
4752,77,30,2026-02-11 19:57:35.059965,102.2,4387.0,0.47,99.53,0,Cellular Bonded
4753,155,109,2026-07-07 09:02:50.881684,15.4,8902.0,0.1,99.9,0,Cellular Bonded
4754,147,66,2026-01-25 02:52:47.190551,64.3,13478.0,0.64,99.36,0,Cellular Bonded
4755,54,64,2025-10-26 09:36:45.123442,95.7,5366.0,0.14,99.86,0,Cellular Bonded
4756,256,101,2025-08-31 06:28:22.603447,1.0,8423.0,0.51,99.49,0,Satellite Hybrid
4757,136,108,2025-08-27 11:56:23.858634,79.9,8016.0,1.13,98.87,0,Wired IP
4758,40,117,2026-08-16 22:59:53.438745,51.4,9320.0,0.17,99.83,0,Cellular Bonded
4759,77,30,2025-11-13 07:04:49.306316,17.7,6690.0,0.1,99.9,0,Cellular Bonded
4760,76,105,2026-01-07 03:41:54.516220,39.4,8527.0,0.34,99.66,0,WiFi
4761,200,117,2026-06-03 14:52:40.229627,42.1,9095.0,0.98,99.02,0,WiFi
4762,245,117,2026-04-10 02:35:24.878784,64.1,12314.0,0.02,99.98,0,Satellite Hybrid
4763,58,112,2026-02-16 15:26:04.310602,33.9,10254.0,0.44,99.56,0,Cellular Bonded
4764,143,42,2026-08-05 11:38:37.367776,1.0,11066.0,0.14,99.86,0,Wired IP
4765,166,31,2026-06-10 13:40:37.250117,35.0,11080.0,0.23,99.77,0,WiFi
4766,94,76,2026-08-06 01:50:20.554916,88.2,10449.0,0.31,99.69,0,Wired IP
4767,181,92,2025-08-24 05:33:41.807123,49.4,8695.0,0.33,99.67,0,Cellular Bonded
4768,218,20,2025-12-20 02:11:05.668499,1.0,5904.0,0.06,99.94,0,Cellular Bonded
4769,212,85,2025-12-19 12:27:39.064297,19.9,11524.0,0.35,99.65,0,Satellite Hybrid
4770,171,39,2026-05-08 10:28:43.906879,98.4,14161.0,0.05,99.95,0,Cellular Bonded
4771,126,87,2026-01-13 06:21:35.181900,65.5,11573.0,0.49,99.51,0,Satellite Hybrid
4772,282,10,2025-11-03 12:13:32.508055,67.6,4254.0,0.03,99.97,0,Wired IP
4773,274,35,2026-04-13 22:04:29.241123,38.1,10562.0,0.36,99.64,0,Cellular Bonded
4774,275,6,2026-02-25 04:45:06.846284,74.9,12520.0,0.52,99.48,0,WiFi
4775,197,56,2026-07-27 09:48:38.555601,71.3,5923.0,0.42,99.58,0,Cellular Bonded
4776,216,99,2026-07-01 21:30:33.543783,85.5,6621.0,2.39,97.61,0,Wired IP
4777,113,23,2026-03-02 02:30:52.457097,48.3,11547.0,0.16,99.84,0,Cellular Bonded
4778,121,39,2026-05-15 18:02:39.158798,19.3,7305.0,0.12,99.88,0,Wired IP
4779,105,69,2025-11-11 06:53:58.968215,66.0,5118.0,0.41,99.59,0,Cellular Bonded
4780,9,12,2025-09-13 12:48:14.540665,59.6,8907.0,0.3,99.7,0,Cellular Bonded
4781,243,24,2026-05-13 17:03:17.593310,54.2,10751.0,0.48,99.52,0,WiFi
4782,57,99,2026-02-12 16:54:31.299579,68.2,13100.0,0.13,99.87,0,Satellite Hybrid
4783,179,13,2025-08-25 04:43:54.866470,126.7,7986.0,0.15,99.85,0,WiFi
4784,72,13,2026-07-15 09:28:46.312279,62.2,9875.0,0.11,99.89,0,Wired IP
4785,74,89,2026-03-31 23:15:17.105031,1.0,6150.0,0.17,99.83,0,Cellular Bonded
4786,283,56,2025-11-14 19:51:13.658227,36.6,12647.0,0.16,99.84,0,WiFi
4787,216,99,2026-04-12 01:42:48.718997,41.5,6534.0,0.48,99.52,0,Wired IP
4788,115,57,2025-08-23 11:34:28.749829,36.5,6508.0,0.44,99.56,0,Satellite Hybrid
4789,71,55,2026-04-06 04:26:36.115040,29.1,7707.0,0.04,99.96,0,WiFi
4790,74,89,2026-07-14 11:25:56.402232,110.2,7619.0,0.34,99.66,0,Satellite Hybrid
4791,14,74,2026-06-13 20:11:06.611788,37.5,8167.0,0.18,99.82,0,Cellular Bonded
